ID,Athlete_ID,Name,Sex,Age,Height,Weight,Country_Code,Region,Games,Year,Season,City,Sport,Event,Medal
30691,5948,Axel Louis Augis,M,25,172.0,71.0,FRA,Europe,2016 Summer,2016,Summer,Rio de Janeiro,Gymnastics,Gymnastics Mens Team All Around,
30692,5948,Axel Louis Augis,M,25,172.0,71.0,FRA,Europe,2016 Summer,2016,Summer,Rio de Janeiro,Gymnastics,Gymnastics Mens Floor Exercise,
30693,5948,Axel Louis Augis,M,25,172.0,71.0,FRA,Europe,2016 Summer,2016,Summer,Rio de Janeiro,Gymnastics,Gymnastics Mens Parallel Bars,
30694,5948,Axel Louis Augis,M,25,172.0,71.0,FRA,Europe,2016 Summer,2016,Summer,Rio de Janeiro,Gymnastics,Gymnastics Mens Horizontal Bar,
30695,5948,Axel Louis Augis,M,25,172.0,71.0,FRA,Europe,2016 Summer,2016,Summer,Rio de Janeiro,Gymnastics,Gymnastics Mens Rings,
30696,5948,Axel Louis Augis,M,25,172.0,71.0,FRA,Europe,2016 Summer,2016,Summer,Rio de Janeiro,Gymnastics,Gymnastics Mens Pommelled Horse,
30697,5955,Marlon August Accio,M,34,180.0,81.0,MOZ,Africa,2016 Summer,2016,Summer,Rio de Janeiro,Judo,Judo Mens Half Middleweight,
30698,5965,Dionisio Augustine,M,24,153.0,65.0,FSM,Australia and Oceania,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Mens 50 metres Freestyle,
30699,5967,Jssica de Barros Augusto,F,34,162.0,44.0,POR,Europe,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Womens Marathon,
30700,5971,Seimone Delicia Augustus,F,32,183.0,74.0,USA,North America,2016 Summer,2016,Summer,Rio de Janeiro,Basketball,Basketball Womens Basketball,Gold
30701,5975,Rafa Augustyn,M,32,180.0,82.0,POL,Europe,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Mens 50 kilometres Walk,
30702,6050,Bastien Auzeil,M,26,195.0,89.0,FRA,Europe,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Mens Decathlon,
30703,6055,Aram Avagyan,M,25,173.0,56.0,ARM,Asia,2016 Summer,2016,Summer,Rio de Janeiro,Boxing,Boxing Mens Bantamweight,
30704,6063,Henrique Avancini,M,27,176.0,67.0,BRA,South America,2016 Summer,2016,Summer,Rio de Janeiro,Cycling,Cycling Mens Mountainbike Cross Country,
30705,6070,Nazeli Avdalyan,F,29,157.0,69.0,ARM,Asia,2016 Summer,2016,Summer,Rio de Janeiro,Weightlifting,Weightlifting Womens Light Heavyweight,
30706,6073,Anton Alekseyevich Avdeyev,M,29,174.0,85.0,RUS,Europe,2016 Summer,2016,Summer,Rio de Janeiro,Fencing,Fencing Mens epee Individual,
30707,6073,Anton Alekseyevich Avdeyev,M,29,174.0,85.0,RUS,Europe,2016 Summer,2016,Summer,Rio de Janeiro,Fencing,Fencing Mens epee Team,
30708,6094,Maksim Averin,M,30,189.0,75.0,AZE,Asia,2016 Summer,2016,Summer,Rio de Janeiro,Cycling,Cycling Mens Road Race Individual,
30709,6110,Ceiber David vila Segura,M,27,162.0,49.0,COL,South America,2016 Summer,2016,Summer,Rio de Janeiro,Boxing,Boxing Mens Flyweight,
30710,6131,Giorgio Avola,M,27,178.0,72.0,ITA,Europe,2016 Summer,2016,Summer,Rio de Janeiro,Fencing,Fencing Mens Foil Individual,
30711,6131,Giorgio Avola,M,27,178.0,72.0,ITA,Europe,2016 Summer,2016,Summer,Rio de Janeiro,Fencing,Fencing Mens Foil Team,
30712,6140,Ekaterina Ivanova Avramova,F,24,180.0,68.0,TUR,Asia,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Womens 200 metres Backstroke,
30713,6160,Mohd Azizulhasni Awang,M,28,166.0,69.0,MAL,Asia,2016 Summer,2016,Summer,Rio de Janeiro,Cycling,Cycling Mens Keirin,Bronze
30714,6174,Viktor Axelsen,M,22,194.0,88.0,DEN,Europe,2016 Summer,2016,Summer,Rio de Janeiro,Badminton,Badminton Mens Singles,Bronze
30715,6196,Derlis Ramn Ayala Snchez,M,26,178.0,75.0,PAR,South America,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Mens Marathon,
30716,6198,Julin Ayala Navarrete,M,24,171.0,80.0,MEX,North America,2016 Summer,2016,Summer,Rio de Janeiro,Fencing,Fencing Mens Sabre Individual,
30717,6202,Hiwot Ayalew Yeder,F,26,173.0,53.0,ETH,Africa,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Womens 3000 metres Steeplechase,
30718,6204,Almaz Ayana Eba,F,24,166.0,47.0,ETH,Africa,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Womens 5000 metres,Bronze
30719,6204,Almaz Ayana Eba,F,24,166.0,47.0,ETH,Africa,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Womens 10000 metres,Gold
30720,6208,Hela Al Ayari,F,21,,52.0,TUN,Africa,2016 Summer,2016,Summer,Rio de Janeiro,Judo,Judo Womens Half Lightweight,
30721,6213,Valriane Ayayi,F,22,184.0,72.0,FRA,Europe,2016 Summer,2016,Summer,Rio de Janeiro,Basketball,Basketball Womens Basketball,
30722,6218,Ventsislav Vasilev Aydarski,M,25,168.0,60.0,BUL,Europe,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Mens 10 kilometres Open Water,
30723,6219,Esma Aydemir,F,24,160.0,48.0,TUR,Asia,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Womens Marathon,
30724,6226,Diana Aydosova,F,20,158.0,50.0,KAZ,Asia,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Womens 20 kilometres Walk,
30725,6241,Camille Anas Ayglon Saurina,F,31,180.0,66.0,FRA,Europe,2016 Summer,2016,Summer,Rio de Janeiro,Handball,Handball Womens Handball,Silver
30726,6245,Miranda Joy Ayim,F,28,190.0,72.0,CAN,North America,2016 Summer,2016,Summer,Rio de Janeiro,Basketball,Basketball Womens Basketball,
30727,6248,Akossiwa Claire Ayivon,F,19,,,TOG,Africa,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Womens Single Sculls,
30728,6259,Duygu Aynac,F,20,170.0,69.0,TUR,Asia,2016 Summer,2016,Summer,Rio de Janeiro,Weightlifting,Weightlifting Womens Light Heavyweight,
30729,6263,Oscar Ayodi,M,26,184.0,94.0,KEN,Africa,2016 Summer,2016,Summer,Rio de Janeiro,Rugby Sevens,Rugby Sevens Mens Rugby Sevens,
30730,6309,Ned Justeen Azemia,M,18,177.0,65.0,SEY,Africa,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Mens 400 metres Hurdles,
30731,6311,Ctia Isabel da Silva Azevedo,F,22,170.0,50.0,POR,Europe,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Womens 400 metres,
30732,6317,Anthony Lawrence Azevedo,M,34,186.0,90.0,USA,North America,2016 Summer,2016,Summer,Rio de Janeiro,Water Polo,Water Polo Mens Water Polo,
30733,6319,Yasmina Aziez,F,25,172.0,52.0,FRA,Europe,2016 Summer,2016,Summer,Rio de Janeiro,Taekwondo,Taekwondo Womens Flyweight,
30734,6340,Ahmad Amsyar Azman,M,23,162.0,62.0,MAL,Asia,2016 Summer,2016,Summer,Rio de Janeiro,Diving,Diving Mens Springboard,
30735,6346,Jrmie Azou,M,27,178.0,71.0,FRA,Europe,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Mens Lightweight Double Sculls,Gold
30736,6352,Okechukwu Godson Azubuike,M,19,170.0,68.0,NGR,Africa,2016 Summer,2016,Summer,Rio de Janeiro,Football,Football Mens Football,Bronze
30737,6377,Houleye Ba,F,24,170.0,55.0,MTN,Africa,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Womens 800 metres,
30738,6385,Nooran Ahmed Ali Ba Matraf,F,16,166.0,60.0,YEM,Asia,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Womens 100 metres Butterfly,
30739,6397,Alexander German Baart,M,28,178.0,76.0,NED,Europe,2016 Summer,2016,Summer,Rio de Janeiro,Hockey,Hockey Mens Hockey,
30740,6402,Baatarskhiin Chinzorig,M,24,174.0,64.0,MGL,Asia,2016 Summer,2016,Summer,Rio de Janeiro,Boxing,Boxing Mens Light Welterweight,
30741,6406,Jaroslav Bba,M,31,199.0,86.0,CZE,Europe,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Mens High Jump,
30742,6414,Bashir Asgari Babajanzadeh Darzi,M,26,188.0,130.0,IRI,Asia,2016 Summer,2016,Summer,Rio de Janeiro,Wrestling,Wrestling Mens Super Heavyweight Greco Roman,
30743,6420,Glbadam Babamyradowa,F,24,156.0,52.0,TKM,Asia,2016 Summer,2016,Summer,Rio de Janeiro,Judo,Judo Womens Half Lightweight,
30744,6427,Lalita Shivaji Babar,F,27,166.0,50.0,IND,Asia,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Womens 3000 metres Steeplechase,
30745,6431,Hrachik Babayan,M,20,175.0,75.0,ARM,Asia,2016 Summer,2016,Summer,Rio de Janeiro,Shooting,Shooting Mens Air Rifle 10 metres,
30746,6433,Nazim Tahir olu Babayev,M,18,187.0,74.0,AZE,Asia,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Mens Triple Jump,
30747,6456,Luka Babi,M,24,202.0,94.0,CRO,Europe,2016 Summer,2016,Summer,Rio de Janeiro,Basketball,Basketball Mens Basketball,
30748,6462,Brian Babilonia,M,21,180.0,66.0,PUR,North America,2016 Summer,2016,Summer,Rio de Janeiro,Cycling,Cycling Mens Road Race Individual,
30749,6469,Kumari Babita,F,26,165.0,52.0,IND,Asia,2016 Summer,2016,Summer,Rio de Janeiro,Wrestling,Wrestling Womens Featherweight Freestyle,
30750,6482,Tmea Babos,F,23,179.0,68.0,HUN,Europe,2016 Summer,2016,Summer,Rio de Janeiro,Tennis,Tennis Womens Singles,
30751,6482,Tmea Babos,F,23,179.0,68.0,HUN,Europe,2016 Summer,2016,Summer,Rio de Janeiro,Tennis,Tennis Womens Doubles,
30752,6512,Marta Bach Pascual,F,23,176.0,66.0,ESP,Europe,2016 Summer,2016,Summer,Rio de Janeiro,Water Polo,Water Polo Womens Water Polo,
30753,6532,Adrian Delgado Baches,M,26,184.0,83.0,BRA,South America,2016 Summer,2016,Summer,Rio de Janeiro,Water Polo,Water Polo Mens Water Polo,
30754,6538,Hovhannes Bachkov,M,23,173.0,64.0,ARM,Asia,2016 Summer,2016,Summer,Rio de Janeiro,Boxing,Boxing Mens Light Welterweight,
30755,6624,Diana Bacosi,F,33,175.0,85.0,ITA,Europe,2016 Summer,2016,Summer,Rio de Janeiro,Shooting,Shooting Womens Skeet,Gold
30756,6629,Pter Bcsi,M,33,175.0,82.0,HUN,Europe,2016 Summer,2016,Summer,Rio de Janeiro,Wrestling,Wrestling Mens Middleweight Greco Roman,
30757,6632,Timea Bacsinszky,F,27,170.0,62.0,SUI,Europe,2016 Summer,2016,Summer,Rio de Janeiro,Tennis,Tennis Womens Singles,
30758,6632,Timea Bacsinszky,F,27,170.0,62.0,SUI,Europe,2016 Summer,2016,Summer,Rio de Janeiro,Tennis,Tennis Womens Doubles,Silver
30759,6633,Imre Balzs Bacskai,M,28,177.0,72.0,HUN,Europe,2016 Summer,2016,Summer,Rio de Janeiro,Boxing,Boxing Mens Welterweight,
30760,6650,Mohamed Badawy,M,30,195.0,91.0,EGY,Africa,2016 Summer,2016,Summer,Rio de Janeiro,Volleyball,Volleyball Mens Volleyball,
30761,6660,Joel Baden,M,20,190.0,70.0,AUS,Australia and Oceania,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Mens High Jump,
30762,6663,Ahmed Bader Magour,M,20,190.0,90.0,QAT,Asia,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Mens Javelin Throw,
30763,6720,Bae Yeon Ju,F,25,167.0,57.0,KOR,Asia,2016 Summer,2016,Summer,Rio de Janeiro,Badminton,Badminton Womens Singles,
30764,6721,Bae Yoo Na,F,26,182.0,66.0,KOR,Asia,2016 Summer,2016,Summer,Rio de Janeiro,Volleyball,Volleyball Womens Volleyball,
30765,6727,Baek Ee Seul,F,21,175.0,72.0,KOR,Asia,2016 Summer,2016,Summer,Rio de Janeiro,Hockey,Hockey Womens Hockey,
30766,6739,Baek Su Yeon,F,25,173.0,61.0,KOR,Asia,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Womens 200 metres Breaststroke,
30767,6743,Marta Baenza Centurion,F,24,164.0,52.0,BRA,South America,2016 Summer,2016,Summer,Rio de Janeiro,Fencing,Fencing Womens Sabre Individual,
30768,6764,Marko Bagari,M,30,201.0,100.0,QAT,Asia,2016 Summer,2016,Summer,Rio de Janeiro,Handball,Handball Mens Handball,
30769,6778,Jos Alessandro Bernardo Baggio,M,35,172.0,63.0,BRA,South America,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Mens 20 kilometres Walk,
30770,6788,Prviz Barov,M,22,177.0,69.0,AZE,Asia,2016 Summer,2016,Summer,Rio de Janeiro,Boxing,Boxing Mens Welterweight,
30771,6811,Julien Bahain,M,30,190.0,93.0,CAN,North America,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Mens Quadruple Sculls,
30772,6822,Viviane Kretzmann Bahia,F,22,176.0,67.0,BRA,South America,2016 Summer,2016,Summer,Rio de Janeiro,Water Polo,Water Polo Womens Water Polo,
30773,6843,Meraf Bahta Ogbagaber,F,27,176.0,52.0,SWE,Europe,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Womens 1500 metres,
30774,6849,Bai Faquan,M,30,173.0,66.0,CHN,Asia,2016 Summer,2016,Summer,Rio de Janeiro,Triathlon,Triathlon Mens Olympic Distance,
30775,6888,Daniel Everton Bailey,M,29,179.0,68.0,ANT,North America,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Mens 100 metres,
30776,6903,Nathan Stephen C Bailey,M,23,178.0,71.0,GBR,Europe,2016 Summer,2016,Summer,Rio de Janeiro,Trampolining,Trampolining Mens Individual,
30777,6911,Tavis Bailey,M,24,191.0,125.0,USA,North America,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Mens Discus Throw,
30778,6912,Kemar Bailey Cole,M,24,193.0,84.0,JAM,North America,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Mens 4 x 100 metres Relay,Gold
30779,6913,Ryan Bailie,M,26,177.0,61.0,AUS,Australia and Oceania,2016 Summer,2016,Summer,Rio de Janeiro,Triathlon,Triathlon Mens Olympic Distance,
30780,6949,Cameron David Bairstow,M,25,206.0,118.0,AUS,Australia and Oceania,2016 Summer,2016,Summer,Rio de Janeiro,Basketball,Basketball Mens Basketball,
30781,6969,Balzs Baji,M,27,192.0,85.0,HUN,Europe,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Mens 110 metres Hurdles,
30782,6983,Bak Ji Yun,F,23,168.0,63.0,KOR,Asia,2016 Summer,2016,Summer,Rio de Janeiro,Judo,Judo Womens Half Middleweight,
30783,7013,Brian Richard Baker,M,31,191.0,77.0,USA,North America,2016 Summer,2016,Summer,Rio de Janeiro,Tennis,Tennis Mens Singles,
30784,7013,Brian Richard Baker,M,31,191.0,77.0,USA,North America,2016 Summer,2016,Summer,Rio de Janeiro,Tennis,Tennis Mens Doubles,
30785,7014,Christopher Edwin Baker,M,25,194.0,80.0,GBR,Europe,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Mens High Jump,
30786,7016,Georgia Baker,F,21,179.0,66.0,AUS,Australia and Oceania,2016 Summer,2016,Summer,Rio de Janeiro,Cycling,Cycling Womens Team Pursuit,
30787,7020,Kathleen Baker,F,19,173.0,68.0,USA,North America,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Womens 100 metres Backstroke,Silver
30788,7020,Kathleen Baker,F,19,173.0,68.0,USA,North America,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Womens 4 x 100 metres Medley Relay,Gold
30789,7026,Mashu Baker,M,21,178.0,90.0,JPN,Asia,2016 Summer,2016,Summer,Rio de Janeiro,Judo,Judo Mens Middleweight,Gold
30790,7030,Perry Baker,M,30,185.0,82.0,USA,North America,2016 Summer,2016,Summer,Rio de Janeiro,Rugby Sevens,Rugby Sevens Mens Rugby Sevens,
30791,7034,Shakira Baker,F,24,172.0,89.0,NZL,Australia and Oceania,2016 Summer,2016,Summer,Rio de Janeiro,Rugby Sevens,Rugby Sevens Womens Rugby Sevens,Silver
30792,7048,Amina Barsham Bakhit,F,25,175.0,59.0,SUD,Africa,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Womens 800 metres,
30793,7050,Mohammad Tawfiq Bakhshi,M,30,181.0,99.0,AFG,Asia,2016 Summer,2016,Summer,Rio de Janeiro,Judo,Judo Mens Half Heavyweight,
30794,7056,Abdullah Hel Baki,M,27,170.0,82.0,BAN,Asia,2016 Summer,2016,Summer,Rio de Janeiro,Shooting,Shooting Mens Air Rifle 10 metres,
30795,7061,Naima Bakkal,F,25,170.0,57.0,MAR,Africa,2016 Summer,2016,Summer,Rio de Janeiro,Taekwondo,Taekwondo Womens Featherweight,
30796,7072,Billy Pierre Bakker,M,27,188.0,82.0,NED,Europe,2016 Summer,2016,Summer,Rio de Janeiro,Hockey,Hockey Mens Hockey,
30797,7102,Hosam Bakr Hosam Abdin,M,30,178.0,69.0,EGY,Africa,2016 Summer,2016,Summer,Rio de Janeiro,Boxing,Boxing Mens Middleweight,
30798,7109,Konstantin Anatolyevich Bakun,M,31,204.0,96.0,RUS,Europe,2016 Summer,2016,Summer,Rio de Janeiro,Volleyball,Volleyball Mens Volleyball,
30799,7114,Nina Balaban,F,20,158.0,58.0,MKD,Europe,2016 Summer,2016,Summer,Rio de Janeiro,Shooting,Shooting Womens Air Rifle 10 metres,
30800,7133,Dmitry Igorevich Balandin,M,21,195.0,85.0,KAZ,Asia,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Mens 100 metres Breaststroke,
30801,7133,Dmitry Igorevich Balandin,M,21,195.0,85.0,KAZ,Asia,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Mens 200 metres Breaststroke,Gold
30802,7138,Deivy Alexander Balanta Abona,M,23,180.0,77.0,COL,South America,2016 Summer,2016,Summer,Rio de Janeiro,Football,Football Mens Football,
30803,7139,Kevin Alexander Balanta Licum,M,19,179.0,73.0,COL,South America,2016 Summer,2016,Summer,Rio de Janeiro,Football,Football Mens Football,
30804,7156,Boris Bal,M,18,182.0,72.0,SVK,Europe,2016 Summer,2016,Summer,Rio de Janeiro,Archery,Archery Mens Individual,
30805,7159,Barbora Balov,F,24,169.0,73.0,SVK,Europe,2016 Summer,2016,Summer,Rio de Janeiro,Table Tennis,Table Tennis Womens Singles,
30806,7187,Egl Balinait,F,27,176.0,63.0,LTU,Europe,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Womens 800 metres,
30807,7193,Tais Balconi,F,25,164.0,63.0,BRA,South America,2016 Summer,2016,Summer,Rio de Janeiro,Rugby Sevens,Rugby Sevens Womens Rugby Sevens,
30808,7204,Elisabeth Baldauf,F,26,175.0,62.0,AUT,Europe,2016 Summer,2016,Summer,Rio de Janeiro,Badminton,Badminton Womens Singles,
30809,7206,Laurence Baldauff,F,41,164.0,57.0,AUT,Europe,2016 Summer,2016,Summer,Rio de Janeiro,Archery,Archery Womens Individual,
30810,7208,Carlos Zenon Balderas,M,19,175.0,60.0,USA,North America,2016 Summer,2016,Summer,Rio de Janeiro,Boxing,Boxing Mens Lightweight,
30811,7217,Andrea Baldini,M,30,175.0,70.0,ITA,Europe,2016 Summer,2016,Summer,Rio de Janeiro,Fencing,Fencing Mens Foil Team,
30812,7226,Hugo Balduino de Sousa,M,29,187.0,74.0,BRA,South America,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Mens 4 x 400 metres Relay,
30813,7246,Birhanu Yemataw Balew,M,20,,,BRN,Asia,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Mens 5000 metres,
30814,7267,Onur Balkan,M,20,176.0,70.0,TUR,Asia,2016 Summer,2016,Summer,Rio de Janeiro,Cycling,Cycling Mens Road Race Individual,
30815,7274,Maret Balkestein Grothues,F,27,180.0,68.0,NED,Europe,2016 Summer,2016,Summer,Rio de Janeiro,Volleyball,Volleyball Womens Volleyball,
30816,7347,Coralie Balmy,F,29,180.0,67.0,FRA,Europe,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Womens 200 metres Freestyle,
30817,7347,Coralie Balmy,F,29,180.0,67.0,FRA,Europe,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Womens 400 metres Freestyle,
30818,7347,Coralie Balmy,F,29,180.0,67.0,FRA,Europe,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Womens 4 x 200 metres Freestyle Relay,
30819,7348,Michal Balner,M,33,191.0,80.0,CZE,Europe,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Mens Pole Vault,
30820,7354,Gbor Balog,M,25,186.0,80.0,HUN,Europe,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Mens 100 metres Backstroke,
30821,7354,Gbor Balog,M,25,186.0,80.0,HUN,Europe,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Mens 4 x 100 metres Medley Relay,
30822,7379,Bernardo Baloyes Navas,M,22,168.0,66.0,COL,South America,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Mens 200 metres,
30823,7387,Ksenija Balta,F,29,169.0,51.0,EST,Europe,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Womens Long Jump,
30824,7435,Margaret Bamgbose,F,22,171.0,63.0,NGR,Africa,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Womens 400 metres,
30825,7439,Abdoullah Bamoussa,M,30,170.0,59.0,ITA,Europe,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Mens 3000 metres Steeplechase,
30826,7471,Andreia Bandeira,F,29,169.0,75.0,BRA,South America,2016 Summer,2016,Summer,Rio de Janeiro,Boxing,Boxing Womens Middleweight,
30827,7475,Haris Bandey,M,17,167.0,79.0,PAK,Asia,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Mens 400 metres Freestyle,
30828,7483,Allan Alexander Banegas Murillo,M,22,180.0,76.0,HON,North America,2016 Summer,2016,Summer,Rio de Janeiro,Football,Football Mens Football,
30829,7511,Mamadama Bangoura,F,22,176.0,63.0,GUI,Africa,2016 Summer,2016,Summer,Rio de Janeiro,Judo,Judo Womens Half Middleweight,
30830,7532,Konstantinos Baniotis,M,29,201.0,80.0,GRE,Europe,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Mens High Jump,
30831,7553,Blair Cameron Bann,M,28,184.0,84.0,CAN,North America,2016 Summer,2016,Summer,Rio de Janeiro,Volleyball,Volleyball Mens Volleyball,
30832,7567,Amine Bannour,M,26,196.0,102.0,TUN,Africa,2016 Summer,2016,Summer,Rio de Janeiro,Handball,Handball Mens Handball,
30833,7579,Heather Bansley,F,28,170.0,66.0,CAN,North America,2016 Summer,2016,Summer,Rio de Janeiro,Beach Volleyball,Beach Volleyball Womens Beach Volleyball,
30834,7585,Sarah Banting,F,22,165.0,60.0,AUS,Australia and Oceania,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Womens Coxed Eights,
30835,7590,Kayla Banwarth,F,27,178.0,70.0,USA,North America,2016 Summer,2016,Summer,Rio de Janeiro,Volleyball,Volleyball Womens Volleyball,Bronze
30836,7593,Ivan Mykolaiyovych Banzeruk,M,26,180.0,70.0,UKR,Europe,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Mens 50 kilometres Walk,
30837,7598,Bao Yuqing,F,22,173.0,55.0,CHN,Asia,2016 Summer,2016,Summer,Rio de Janeiro,Rhythmic Gymnastics,Rhythmic Gymnastics Womens Group,
30838,7604,Kelly Ann Kaylene Baptiste,F,29,167.0,54.0,TTO,North America,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Womens 100 metres,
30839,7604,Kelly Ann Kaylene Baptiste,F,29,167.0,54.0,TTO,North America,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Womens 4 x 100 metres Relay,
30840,7608,Khader Ghetrich Baqlah,M,17,184.0,80.0,JOR,Asia,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Mens 200 metres Freestyle,
30841,7609,Talita Baqlah,F,20,172.0,62.0,JOR,Asia,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Womens 50 metres Freestyle,
30842,7610,Elsa Mara Baquerizo McMillan,F,29,181.0,68.0,ESP,Europe,2016 Summer,2016,Summer,Rio de Janeiro,Beach Volleyball,Beach Volleyball Womens Beach Volleyball,
30843,7612,Carina Br,F,26,185.0,75.0,DEU,Europe,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Womens Quadruple Sculls,Gold
30844,7643,Jorge Alejandro Barajas Gonzlez,M,25,188.0,80.0,MEX,North America,2016 Summer,2016,Summer,Rio de Janeiro,Volleyball,Volleyball Mens Volleyball,
30845,7654,Radosaw Baran,M,26,177.0,97.0,POL,Europe,2016 Summer,2016,Summer,Rio de Janeiro,Wrestling,Wrestling Mens Heavyweight Freestyle,
30846,7655,Robert Baran,M,24,186.0,103.0,POL,Europe,2016 Summer,2016,Summer,Rio de Janeiro,Wrestling,Wrestling Mens Super Heavyweight Freestyle,
30847,7666,Matthew Baranoski,M,23,183.0,96.0,USA,North America,2016 Summer,2016,Summer,Rio de Janeiro,Cycling,Cycling Mens Keirin,
30848,7678,Katarzyna Baranowska,F,28,184.0,72.0,POL,Europe,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Womens 200 metres Individual Medley,
30849,7680,Zbigniew Mateusz Baranowski,M,25,180.0,86.0,POL,Europe,2016 Summer,2016,Summer,Rio de Janeiro,Wrestling,Wrestling Mens Light Heavyweight Freestyle,
30850,7690,Mohammad Reza Barari,M,28,180.0,85.0,IRI,Asia,2016 Summer,2016,Summer,Rio de Janeiro,Weightlifting,Weightlifting Mens Heavyweight,
30851,7705,Akalaini Baravilala,F,25,168.0,75.0,USA,North America,2016 Summer,2016,Summer,Rio de Janeiro,Rugby Sevens,Rugby Sevens Womens Rugby Sevens,
30852,7706,Filipe Baravilala,M,21,170.0,74.0,FIJ,Australia and Oceania,2016 Summer,2016,Summer,Rio de Janeiro,Football,Football Mens Football,
30853,7707,Azad Al Barazi,M,28,195.0,85.0,SYR,Asia,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Mens 100 metres Breaststroke,
30854,7711,Ana Luiza Busato Barbachan,F,26,171.0,68.0,BRA,South America,2016 Summer,2016,Summer,Rio de Janeiro,Sailing,Sailing Womens Two Person Dinghy,
30855,7715,Anthony John Barbar,M,23,201.0,100.0,LIB,Asia,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Mens 50 metres Freestyle,
30856,7716,Brbara Seixas de Freitas,F,29,178.0,67.0,BRA,South America,2016 Summer,2016,Summer,Rio de Janeiro,Beach Volleyball,Beach Volleyball Womens Beach Volleyball,Silver
30857,7717,Brbara Micheline do Monte Barbosa,F,28,171.0,71.0,BRA,South America,2016 Summer,2016,Summer,Rio de Janeiro,Football,Football Womens Football,
